Potential (V),Current (A)
1.29987728595734,0.00000408591859013541
1.30336236953735,0.00000464435697722365
1.30835556983948,0.00000489200601805351
1.31334912776947,0.00000510685822519008
1.31834411621094,0.0000053229118748277
1.32336139678955,0.00000554667212782078
1.32835125923157,0.00000577844184590504
1.33335947990417,0.00000602130376137211
1.33835816383362,0.0000062805661400489
1.34334743022919,0.00000655241183267208
1.3483464717865,0.00000683798680256587
1.35334753990173,0.00000713931240170496
1.35834801197052,0.00000745908437238541
1.3633428812027,0.00000779484525992302
1.36834895610809,0.00000815063685877249
1.37334382534027,0.00000852815992402611
1.37834751605988,0.0000089291570475325
1.38335132598877,0.00000935520074563101
1.38834047317505,0.00000980292952590389
1.39335203170776,0.00001028379847412
1.39833521842957,0.0000107914329419145
1.40335297584534,0.0000113278310891474
1.40833961963654,0.0000119074138638098
1.41335046291351,0.0000125175902212504
1.41833913326263,0.0000131662463900284
1.42334651947021,0.0000138613950184663
1.42833578586578,0.0000146011407196056
1.43334293365479,0.0000153986547957174
1.4383317232132,0.0000162441701831995
1.44334554672241,0.0000171252759173512
1.44833314418793,0.0000180874667421449
1.45333969593048,0.0000191051458386937
1.45833885669708,0.0000201837028726004
1.46334338188171,0.0000213344392250292
1.46833872795105,0.0000225625572056742
1.47333800792694,0.0000238674601860112
1.47833776473999,0.0000252583449764643
1.48333644866943,0.0000267437153524952
1.4883279800415,0.0000283187146123964
1.49333322048187,0.0000299970361083979
1.49833905696869,0.0000317984959110618
1.50332689285278,0.0000337067940563429
1.50833332538605,0.0000357253993570339
1.51332294940948,0.0000378645527234767
1.51832342147827,0.0000401469369535334
1.52333271503448,0.0000425715807068627
1.52833485603333,0.0000451530140708201
1.5333240032196,0.0000478886031487491
1.53832721710205,0.0000507897639181465
1.54332435131073,0.0000538673230039421
1.54831886291504,0.0000571080854570027
1.55332458019257,0.0000605542081757449
1.55832433700562,0.0000642293744022027
1.56332397460938,0.0000680670273141004
1.56832456588745,0.0000721266696928069
1.57332324981689,0.0000764353899285197
1.57832634449005,0.000080997466284316
1.58332109451294,0.0000857618142617866
1.58831560611725,0.0000908069850993343
1.59331810474396,0.0000960847974056378
1.59705948829651,0.000100147233752068
1.60334122180939,0.000107451880467124
1.60834240913391,0.000113607275125105
1.61333858966827,0.000120046075608116
1.61833775043488,0.000126799626741558
1.62334430217743,0.00013393591507338
1.62833845615387,0.000141317490488291
1.63333892822266,0.000149061248521321
1.63832402229309,0.000157167436555028
1.64334273338318,0.000165600125910714
1.64834082126617,0.000174473796505481
1.65334439277649,0.000183675132575445
1.65832436084747,0.000193430707440712
1.66332685947418,0.000203527990379371
1.66833007335663,0.000213947176234797
1.67333137989044,0.000224917850573547
1.67832469940186,0.00023616713588126
1.68332493305206,0.000247837480856106
1.68832182884216,0.000259974767686799
1.6933251619339,0.000272547651547939
1.69831454753876,0.00028555589960888
1.70331943035126,0.000299102684948593
1.70832026004791,0.000313146796543151
1.71331858634949,0.000327709596604109
1.71832406520844,0.000342749379342422
1.72331476211548,0.000358270452124998
1.7283171415329,0.000374563271179795
1.73332178592682,0.000391225126804784
1.73830604553223,0.000408241205150262
1.74330997467041,0.000425713689764962
1.74830722808838,0.000443797965999693
1.75330591201782,0.000462403811980039
1.75830626487732,0.000481643946841359
1.7633022069931,0.000501140544656664
1.76831579208374,0.000521514331921935
1.77331697940826,0.000542462745215744
1.77831983566284,0.000564296671655029
1.7833217382431,0.000586508132982999
1.78831541538239,0.000608696311246604
1.79331052303314,0.000631870876532048
1.79832005500793,0.000655337702482939
1.80332088470459,0.000680047436617315
1.80831110477448,0.000705110025592148
1.81330609321594,0.00073050957871601
1.81831645965576,0.00075676100095734
1.8233140707016,0.000783671857789159
1.82830619812012,0.000810866127721965
1.83330345153809,0.000839305052068084
1.8383070230484,0.000867560098413378
1.84330987930298,0.000896541168913245
1.84831523895264,0.000926160544622689
1.85330784320831,0.00095753330970183
1.85830008983612,0.000988551997579634
1.86323010921478,0.00102123082615435
1.86831116676331,0.00105298974085599
1.87330913543701,0.00108621036633849
1.87830686569214,0.0011201681336388
1.88331985473633,0.00115308363456279
1.88830459117889,0.00118811638094485
1.89331722259521,0.00122331059537828
