Potential (V),Current (A)
-2.4419846534729,-0.000409886066336185
-2.44690608978271,-0.000415094109484926
-2.45199704170227,-0.000420909083914012
-2.45698714256287,-0.000426188227720559
-2.46196389198303,-0.000431684427894652
-2.46690654754639,-0.000437242269981653
-2.47198534011841,-0.000442965683760121
-2.47694110870361,-0.000448601611424237
-2.48187899589539,-0.000454426597571
-2.48697400093079,-0.000460446754004806
-2.49196290969849,-0.000466730241896585
-2.49700617790222,-0.000472815823741257
-2.5019748210907,-0.00047918883501552
-2.50692963600159,-0.000485944357933477
-2.51195454597473,-0.00049250602023676
-2.51692938804626,-0.000498971086926758
-2.52192306518555,-0.000506081967614591
-2.52699446678162,-0.000513100356329232
-2.53196144104004,-0.000520416593644768
-2.53696227073669,-0.000527667871210724
-2.54194808006287,-0.000534953491296619
-2.54695677757263,-0.000542472524102777
-2.55196642875671,-0.000550089112948626
-2.55693340301514,-0.000557823397684842
-2.56195592880249,-0.0005655667046085
-2.56701231002808,-0.000573463446926326
-2.57203245162964,-0.000581220490857959
-2.57697081565857,-0.00058919534785673
-2.58198046684265,-0.000597454491071403
-2.58697056770325,-0.000605625391472131
-2.59190464019775,-0.000614192802459002
-2.59695839881897,-0.000622100662440062
-2.6019594669342,-0.000630344613455236
-2.60700750350952,-0.000638822151813656
-2.61196851730347,-0.000648196670226753
-2.61694765090942,-0.000658192439004779
-2.62195324897766,-0.000665831670630723
-2.626957654953,-0.000674357055686414
-2.63196587562561,-0.000683371210470796
-2.63693380355835,-0.000692494621034712
-2.64191794395447,-0.000701570650562644
-2.6469509601593,-0.000710846681613475
-2.65198302268982,-0.000721092044841498
-2.65697693824768,-0.000729520339518785
-2.66195321083069,-0.000738662551157176
-2.6669454574585,-0.000748370599467307
-2.67195820808411,-0.000757182424422354
-2.67692542076111,-0.000766979821491987
-2.6819179058075,-0.000776176864746958
-2.68692183494568,-0.000786382064688951
-2.69198155403137,-0.000795870029833168
-2.6969530582428,-0.000806577620096505
-2.70192909240723,-0.000816313608083874
-2.70693111419678,-0.000826207513455302
-2.71191644668579,-0.000836737104691565
-2.7169144153595,-0.000847176474053413
-2.72189378738403,-0.000859137915540487
-2.72697401046753,-0.000869800860527903
-2.73196864128113,-0.000880185572896153
-2.7369396686554,-0.000892449985258281
-2.74197340011597,-0.000903837324585766
-2.74691915512085,-0.000915110344067216
-2.75192070007324,-0.0009279148071073
-2.75690746307373,-0.000938498706091195
-2.76190590858459,-0.000950862362515181
-2.76691079139709,-0.000962615013122559
-2.77194952964783,-0.000974610913544893
-2.77690720558167,-0.000987061997875571
-2.7819230556488,-0.000999469310045242
-2.78691053390503,-0.0010121869854629
-2.79198098182678,-0.00102544145192951
-2.79690551757813,-0.00103686389047652
-2.8018901348114,-0.00105100602377206
-2.80693101882935,-0.00106512242928147
-2.81196093559265,-0.0010801856406033
-2.81691670417786,-0.0010947702685371
-2.82193660736084,-0.00110894977115095
-2.82693576812744,-0.00112224044278264
-2.8319365978241,-0.00113601633347571
-2.83689761161804,-0.00115165137685835
-2.84191560745239,-0.00116727687418461
-2.84692478179932,-0.00118200096767396
-2.85192203521729,-0.0011988781625405
-2.85689854621887,-0.00121589098125696
-2.86188244819641,-0.00123551243450493
-2.8669171333313,-0.00125233130529523
-2.87190651893616,-0.00127021525986493
-2.87690854072571,-0.00128776556812227
-2.88191938400269,-0.00130418874323368
-2.88695120811462,-0.00132305303122848
-2.89198398590088,-0.00134057691320777
