Potential (V),Current (A)
-2.22709727287292,-0.000841574335936457
-2.23212480545044,-0.000857383594848216
-2.23711562156677,-0.000873513403348625
-2.24210047721863,-0.000888903683517128
-2.24709677696228,-0.000905429478734732
-2.25211334228516,-0.00092197785852477
-2.25711274147034,-0.00093829701654613
-2.26213026046753,-0.000955733004957438
-2.26711225509644,-0.000972783076576889
-2.27210831642151,-0.000989865860901773
-2.27708458900452,-0.00100691220723093
-2.28204846382141,-0.00102310604415834
-2.28711652755737,-0.00104054063558578
-2.29210495948792,-0.00105801539029926
-2.29712653160095,-0.00107636791653931
-2.3020875453949,-0.00109500379767269
-2.30709457397461,-0.00111460988409817
-2.31209969520569,-0.00113395159132779
-2.3171067237854,-0.00115323066711426
-2.32205533981323,-0.00117164675612003
-2.32712173461914,-0.00119110033847392
-2.33209824562073,-0.00121106463484466
-2.33707571029663,-0.00123057817108929
-2.34206604957581,-0.00125266390386969
-2.3470447063446,-0.00127492647152394
-2.35209083557129,-0.00129423011094332
-2.35709547996521,-0.00131445238366723
-2.3620765209198,-0.00133449223358184
-2.36708879470825,-0.00135497853625566
-2.37209844589233,-0.00137446145527065
-2.37705731391907,-0.00139291200321168
-2.38207626342773,-0.00141155417077243
-2.38703966140747,-0.00142921728547662
-2.39209008216858,-0.00144694396294653
-2.39710474014282,-0.00146362057421356
-2.4019947052002,-0.00148343725595623
-2.40710520744324,-0.0014988393522799
-2.41213011741638,-0.00151437357999384
-2.41709637641907,-0.00153138255700469
-2.42205667495728,-0.00154708011541516
-2.42704606056213,-0.0015613961732015
-2.43208742141724,-0.00157529104035348
-2.43703937530518,-0.00158835400361568
-2.4420337677002,-0.00160195503849536
-2.4470374584198,-0.00161616061814129
-2.45208644866943,-0.00163001252803952
-2.45704317092896,-0.0016435154248029
-2.46203255653381,-0.00165752845350653
-2.46703147888184,-0.00167154462542385
-2.47207498550415,-0.00168654974550009
-2.47701644897461,-0.00170124578289688
-2.48198556900024,-0.00171562109608203
-2.48702907562256,-0.00173092784825712
-2.49202609062195,-0.00174626964144409
-2.49701619148254,-0.00176252075470984
-2.50203347206116,-0.00177865021396428
-2.50703763961792,-0.00179456686601043
-2.5120575428009,-0.00181164301466197
-2.51703143119812,-0.00182692660018802
-2.52202367782593,-0.00184328947216272
-2.52706241607666,-0.0018591572297737
-2.53205108642578,-0.00187587272375822
-2.53706884384155,-0.00189290137495846
-2.54209280014038,-0.00191067741252482
-2.54702353477478,-0.00192688929382712
-2.55204248428345,-0.00194425939116627
-2.55700969696045,-0.00196181540377438
-2.5620584487915,-0.00198051263578236
-2.56711649894714,-0.00199831067584455
-2.57212519645691,-0.00201658299192786
-2.57710599899292,-0.00203599059022963
-2.5821225643158,-0.00205429666675627
-2.58710169792175,-0.00208222703076899
-2.59211874008179,-0.00210292986594141
-2.59708380699158,-0.00212151370942593
-2.60208749771118,-0.0021400204859674
-2.6070876121521,-0.00216052029281855
-2.61211967468262,-0.00218017934821546
-2.61709427833557,-0.00219960929825902
-2.62204241752625,-0.00221977406181395
-2.62705826759338,-0.00224030227400362
-2.63209104537964,-0.00226216949522495
-2.63706636428833,-0.00228265905752778
-2.64207053184509,-0.00230348226614296
-2.64703607559204,-0.00232530804350972
-2.65208435058594,-0.0023473019246012
-2.6570680141449,-0.00237328605726361
-2.66207265853882,-0.00239878473803401
-2.66707992553711,-0.00242198118939996
-2.67208647727966,-0.00245418888516724
-2.67701816558838,-0.00247653550468385
-2.68204140663147,-0.00249815476126969
-2.68707251548767,-0.00252194120548666
-2.69205045700073,-0.00254514114931226
-2.69701933860779,-0.00259758695028722
-2.70202445983887,-0.00262324302457273
-2.70702719688416,-0.00264562945812941
-2.71209955215454,-0.00268098642118275
-2.71701169013977,-0.00270431325770915
-2.72200798988342,-0.00273100659251213
-2.72709274291992,-0.00276302429847419
-2.73207855224609,-0.00278912554495037
-2.7370777130127,-0.00281550595536828
-2.74206590652466,-0.00284175504930317
-2.74700999259949,-0.002872473327443
-2.75203442573547,-0.00290236296132207
-2.75709509849548,-0.00296905380673707
-2.76199984550476,-0.00300139305181801
-2.76708793640137,-0.00302804494276643
-2.77208042144775,-0.00306020095013082
-2.77705764770508,-0.00309108686633408
-2.78206753730774,-0.00312605383805931
-2.78702545166016,-0.00315623241476715
-2.79203033447266,-0.00318971951492131
-2.79705762863159,-0.00322469766251743
-2.80199956893921,-0.00325695518404245
-2.807049036026,-0.00329314754344523
-2.81203031539917,-0.00332860928028822
-2.81700992584229,-0.00336444564163685
-2.82202458381653,-0.00340042519383132
-2.82702207565308,-0.00343864574097097
